order_id,order_date,customer_id,order_status,product_id,seller_id,
1949,8/17/2024,843,Cancelled,61,21,
1950,6/7/2024,201,Pending,268,3,
1951,11/26/2024,228,Delivered,24,38,
1952,11/16/2024,483,Delivered,74,17,
1953,3/3/2024,761,Delivered,409,35,
1954,6/22/2024,66,Delivered,200,36,
1955,11/29/2024,227,Cancelled,121,75,
1956,6/3/2024,525,Cancelled,314,44,
1957,11/15/2024,893,Cancelled,482,95,
1958,1/2/2025,94,Shipped,91,66,
1959,9/10/2024,46,Delivered,181,74,
1960,6/18/2024,715,Cancelled,369,80,
1961,11/26/2024,572,Cancelled,63,35,
1962,11/13/2024,190,Pending,75,25,
1963,2/10/2025,640,Shipped,489,97,
1964,10/5/2024,819,Delivered,497,47,
1965,2/24/2024,334,Shipped,338,92,
1966,1/11/2025,789,Pending,318,90,
1967,1/25/2025,443,Pending,17,36,
1968,9/30/2024,914,Pending,103,35,
1969,4/14/2024,148,Delivered,70,73,
1970,4/27/2024,577,Cancelled,206,7,
1971,9/26/2024,825,Pending,90,74,
1972,5/14/2024,577,Shipped,445,13,
1973,2/1/2025,894,Cancelled,487,59,
1974,3/31/2024,879,Pending,117,18,
1975,1/19/2025,961,Shipped,129,99,
1976,9/22/2024,446,Pending,57,23,
1977,4/16/2024,72,Shipped,307,32,
1978,6/30/2024,186,Delivered,362,19,
1979,9/7/2024,446,Shipped,384,38,
1980,7/19/2024,387,Pending,95,32,
1981,7/14/2024,84,Cancelled,311,14,
1982,11/22/2024,110,Delivered,380,92,
1983,3/19/2024,613,Pending,266,99,
1984,6/2/2024,746,Cancelled,485,31,
1985,11/29/2024,385,Cancelled,447,24,
1986,7/29/2024,513,Cancelled,74,37,
1987,5/4/2024,978,Delivered,242,53,
1988,5/5/2024,719,Shipped,476,24,
1989,9/11/2024,807,Pending,199,74,
1990,9/13/2024,363,Shipped,293,79,
1991,2/23/2024,969,Delivered,223,23,
1992,12/16/2024,613,Pending,438,90,
1993,9/22/2024,810,Cancelled,2,54,
1994,5/17/2024,193,Cancelled,51,15,
1995,9/27/2024,796,Delivered,224,38,
1996,1/13/2025,663,Pending,341,11,
1997,10/29/2024,413,Cancelled,209,19,
1998,7/26/2024,1,Delivered,144,12,
1999,1/21/2025,777,Shipped,394,73,
2000,8/29/2024,965,Cancelled,86,3,
