order_item_id,order_id,product_id,quantity,price_per_unit,total_price
2348,1203,450,5,772.84,4414.83
2349,1495,172,3,945.83,3691.64
2350,1463,154,3,948.55,1033.19
2351,1262,289,2,343.2,4418.29
2352,230,105,2,696.05,1396.21
2353,842,498,1,747.71,2029.99
2354,119,323,3,317.32,2001.73
2355,342,438,5,895.79,469.84
2356,127,499,3,918.4,1324.46
2357,742,12,4,32.69,686.55
2358,877,197,2,57.34,3773.27
2359,1058,11,5,959.89,604.19
2360,580,430,4,336.94,3082.21
2361,1024,63,1,35.93,511.11
2362,493,251,1,871.64,2609.03
2363,1887,273,1,947.22,3122.09
2364,221,414,4,252.75,4623.1
2365,508,97,5,495.83,4215.65
2366,1242,62,3,148.57,3280.47
2367,1201,108,1,973.1,2704.97
2368,1009,228,5,787.55,2456.75
2369,1284,412,2,53.13,3644.59
2370,194,404,2,978.99,4306.66
2371,1934,72,5,746.05,4527.48
2372,1659,387,3,877.71,629.96
2373,141,137,5,196.26,1917.02
2374,12,276,3,761.43,4938.92
2375,1333,257,4,160.14,351.63
2376,182,34,4,884.07,3300.07
2377,1067,35,3,93.64,2146.44
2378,904,227,4,115.36,2189.71
2379,1397,484,2,52.95,3514.65
2380,379,265,3,98.31,1232.02
2381,1415,212,2,719.8,2534.4
2382,1918,463,3,142.39,1215.66
2383,1074,409,3,583.69,4555.29
2384,1971,198,5,653,2103.13
2385,492,8,5,80.88,4807.96
2386,1559,63,3,533.65,3785.81
2387,595,413,2,571.7,3787.17
2388,1812,344,4,508.06,4179.91
2389,1276,83,2,859.85,4843.66
2390,638,320,3,406.87,609.1
2391,349,353,1,417.06,264.68
2392,1022,59,4,879.55,2065.18
2393,957,182,5,285.52,4776
2394,1029,224,5,963.31,2389.78
2395,960,121,2,607.74,1924.15
2396,967,220,3,636.2,3969.94
2397,1898,88,1,37.53,2580.57
2398,773,414,3,380.24,1127.22
2399,868,492,2,134.73,270.32
2400,1758,201,4,309.93,3015.23
2401,775,240,1,504.97,3697.73
2402,1007,131,4,109.92,3598.13
2403,1198,425,3,187.09,3524.54
2404,417,327,2,129.05,4397.66
2405,1358,421,2,366.43,947.84
2406,1598,52,4,272.71,2922.04
2407,1930,354,1,268.27,381.27
2408,898,63,3,358.07,1031.8
2409,584,193,5,114.88,3665.38
2410,994,476,2,141.96,1348.37
2411,177,98,4,187.76,691.99
2412,305,228,4,659.42,3340.41
2413,316,115,3,451.04,3925.4
2414,1035,252,2,844.43,1821.11
2415,1869,349,4,696.51,3196.97
2416,907,313,4,38.58,3956.28
2417,669,403,4,685.72,1902.01
2418,261,452,3,534.23,4281.46
2419,1288,360,1,996.05,640.06
2420,1171,288,2,644.43,4181.33
2421,1401,180,1,578.1,3204.85
2422,418,96,4,634.45,3105.5
2423,1833,418,2,748.95,1618.13
2424,210,474,5,816.95,2887.99
2425,7,50,5,708.57,4659.17
2426,1880,392,2,678.73,4673.52
2427,1936,447,2,583.28,847.99
2428,110,104,2,154.54,316.27
2429,1308,73,2,608.76,627.75
2430,660,256,5,996.66,4371.8
2431,661,266,3,148.16,1816.06
2432,1234,179,4,283.8,888.28
2433,1837,357,2,143.95,4253.61
2434,750,343,5,691.56,1109.61
2435,828,397,5,911.07,262.98
2436,441,272,1,466.93,3183.45
2437,719,187,4,354.55,2924.82
2438,1523,303,2,441.19,3883.83
2439,1083,83,5,941.76,3012.58
2440,1332,65,5,420.85,4312.59
2441,1902,72,5,893.39,4976.01
2442,1750,187,5,902.34,3284.2
2443,1741,263,4,276.68,4239.14
2444,31,197,2,665.29,1360.33
2445,1873,388,2,460.49,2525.2
2446,397,196,3,778.2,1861.99
2447,1147,39,2,621.28,2974.52
2448,1218,393,2,107.94,689.71
2449,320,25,3,597.96,313.73
2450,657,342,5,512.07,2387.71
2451,1625,55,2,594.8,1224.95
2452,1482,221,5,487.78,2732.81
2453,266,315,2,711.22,1191.51
2454,1012,409,4,692.45,4624.99
2455,161,328,5,769.14,1344.47
2456,571,451,2,834.21,4223.34
2457,1389,399,5,687.18,4830.7
2458,1466,315,2,271.01,121.86
2459,1310,79,5,192.79,2376.07
2460,1903,66,5,303.13,2611.27
2461,476,299,5,540.65,3518.31
2462,364,438,5,933.12,2039.04
2463,626,171,2,834.92,23.52
2464,643,240,3,946.66,2198.21
2465,1474,65,2,165.82,936.18
2466,1877,344,1,530.34,3915.42
2467,959,134,3,526.22,3065.58
2468,1928,171,2,943.03,2745.27
2469,956,435,4,514.32,1025.77
2470,1072,455,1,576.08,4573.66
2471,1117,54,1,956.69,913.22
2472,1037,18,2,759.52,1945.75
2473,1716,321,3,154.24,140.44
2474,1267,399,3,126.53,1293.65
2475,705,145,3,846.04,214.28
2476,1158,192,2,310.76,2871.45
2477,1642,65,1,676.61,3496.07
2478,1349,464,4,142.61,3642.39
2479,221,108,2,220.15,286.65
2480,328,106,4,168.74,751.57
2481,494,148,1,792.51,4089.55
2482,45,203,5,202.5,2229.79
2483,1168,185,4,610.77,3365.53
2484,1716,308,5,423.21,1470.09
2485,1288,243,3,588.23,2421.79
2486,488,218,2,592.53,475.77
2487,1214,313,4,112.18,1020.89
2488,1807,325,2,30.14,3958.24
2489,896,439,4,712.52,359.87
2490,1814,16,4,486.14,1546.42
2491,1300,113,3,510.37,2592.59
2492,1218,112,4,712.07,2680.31
2493,195,32,3,901.42,3959.1
2494,1385,385,5,992.53,4789.78
2495,1059,156,2,940.83,2028.16
2496,1204,466,1,992.8,4396.03
2497,1507,35,3,979.1,106.73
2498,379,307,2,544.31,1155.01
2499,361,75,3,716.12,2406.09
2500,1511,402,1,461.28,2752.74
2501,583,222,1,694.63,3377.28
2502,1197,179,1,586.87,2025.39
2503,227,160,3,28.19,4688.87
2504,1479,495,1,729.36,1583.76
2505,1732,335,5,440.77,979.13
2506,555,191,1,826.4,1007.64
2507,1835,136,3,268.77,1931.08
2508,1679,339,2,633.29,3329.13
2509,1505,97,1,350.5,2287.59
2510,173,78,1,186.36,1119.25
2511,1862,349,1,66.92,2101.22
2512,188,53,4,421.23,3835.16
2513,1818,143,1,158.27,280.48
2514,1988,460,5,209.59,2374.88
2515,664,154,4,907.81,4506.52
2516,1674,82,4,707.5,3835.27
2517,831,433,4,213.93,4462.45
2518,1671,26,5,551.58,764.62
2519,1515,215,4,885.14,4118.7
2520,1097,280,4,614.45,940.91
2521,570,92,3,543.65,3775.23
2522,1190,274,2,989.09,1919.97
2523,1498,390,2,706.25,3101.22
2524,877,384,1,760.02,3939.75
2525,966,104,3,484.02,2081.16
2526,1416,440,5,318.79,1494.19
2527,1769,416,4,771.51,538.31
2528,457,346,4,755.34,1823.57
2529,501,109,5,576.38,4214.65
2530,812,174,2,628.42,1477.33
2531,1511,375,5,617.28,3659.64
2532,1007,201,3,724.19,4281.27
2533,823,327,1,827.66,489.45
2534,1421,160,2,767.35,1795.53
2535,1375,409,1,642.79,3031.1
2536,145,309,3,828.55,2041.85
2537,501,491,1,765.2,139.21
2538,1395,425,4,822.64,1627.93
2539,1687,272,2,783.39,2793.48
2540,1414,105,2,86.74,4623.68
2541,509,315,4,565.75,1301.45
2542,729,457,4,834.41,4594.15
2543,1852,90,2,801.52,2440.86
2544,103,163,5,240.04,75.72
2545,1561,287,5,353.47,4657.36
2546,154,376,3,542.78,4809.85
2547,1607,424,4,914.87,2793.47
2548,1094,356,2,489.03,3555.81
2549,201,330,1,198.11,3790.64
2550,690,96,5,314.08,2728.54
2551,1503,429,5,818.91,421.29
2552,1080,305,3,506.26,3278.51
2553,290,348,5,397.3,2983.05
2554,1468,278,2,430.35,567.14
2555,456,311,1,71.4,4594.71
2556,331,463,1,511.01,4255.61
2557,912,296,4,432.35,924.17
2558,1353,375,5,311.06,1204.61
2559,154,379,3,731.17,3670.45
2560,1708,376,1,718.15,173.28
2561,1719,411,3,931.3,3653.18
2562,299,393,2,125.71,350.24
2563,124,160,4,959.17,494.07
2564,1013,173,4,851.4,3814.66
2565,838,315,4,92.55,3353.89
2566,233,91,1,127.33,3852.66
2567,577,55,4,154.22,2123.79
2568,74,331,4,728.68,4220.79
2569,1499,74,1,365.36,4711.04
2570,649,10,1,645.17,382.91
2571,400,27,5,119.53,1620.48
2572,1642,139,1,273.25,605.69
2573,799,93,5,987.79,183.98
2574,393,38,2,584.47,1644.76
2575,919,113,1,676.08,1707.93
2576,239,56,3,821.49,2777.59
2577,1526,262,2,79.79,1712.22
2578,1732,136,4,516.25,1815.18
2579,465,212,5,620.64,4947.16
2580,1858,163,1,36.15,3642.2
2581,788,101,5,162.04,62.83
2582,1158,372,2,882.47,1350.83
2583,1425,252,1,102.61,2023.99
2584,1792,286,5,684.07,1121.42
2585,658,325,1,66.01,3576.6
2586,27,301,2,129.03,4876.79
2587,159,390,5,265.2,2353.18
2588,1781,298,4,415.03,974.41
2589,1308,273,2,68.35,4916.44
2590,802,407,4,936.18,3297.05
2591,1394,6,1,540.51,1559.21
2592,934,14,1,178.9,1639.07
2593,1876,367,4,402.55,1214.11
2594,1559,61,5,643.92,2824.48
2595,611,166,5,705.85,2653.8
2596,801,194,2,185.42,1301.96
2597,1358,153,4,853.71,4573.37
2598,1265,228,2,248.41,3274.41
2599,215,186,5,684.45,3628.8
2600,253,361,5,909.71,2940.68
2601,1807,432,5,242.74,3565.14
2602,1489,101,3,287.2,2902.29
2603,915,445,1,679.84,2312.58
2604,1980,446,5,895.7,3840.3
2605,1872,450,3,176.95,1261.71
2606,1712,359,1,442.29,3535.75
2607,1524,298,5,179.41,944.4
2608,1985,188,1,121.4,4405.17
2609,1590,151,2,721.02,2128.85
2610,1941,117,4,357.29,1812.19
2611,656,481,4,482.18,2143.05
2612,1792,393,1,739.31,1538.91
2613,1221,422,4,689.42,4245.45
2614,1198,260,2,648.87,4910.37
2615,477,31,4,501.21,3035.51
2616,1655,201,1,785.01,3030.36
2617,127,381,2,367.19,3488.85
2618,1791,475,5,792.57,3668.76
2619,761,143,5,231.5,2767.73
2620,109,86,1,743.58,719.18
2621,112,250,1,315.06,3831.38
2622,782,471,5,381.52,3298.29
2623,302,265,4,493.22,1771.93
2624,456,240,3,252.04,2560.17
2625,344,20,5,811.89,2827.32
2626,584,270,4,973.52,2495.58
2627,232,154,2,983.93,1207.3
2628,730,135,3,230.49,3573.69
2629,868,146,5,475.7,1932.89
2630,139,204,1,285.66,4219.14
2631,1460,375,2,314.67,4781.49
2632,725,183,2,201.28,2197.87
2633,1960,131,3,235.94,3643.49
2634,994,153,5,757.04,4478.65
2635,132,460,3,56.36,1797.77
2636,1196,457,1,443.27,780.64
2637,450,380,5,532.41,1204.42
2638,181,186,2,476.06,4441.73
2639,42,159,4,389.74,3187.41
2640,1319,343,1,511.4,28.38
2641,417,123,2,373.82,2921.52
2642,464,209,3,487.75,2616.52
2643,1115,275,2,249.86,1060.48
2644,1663,109,3,485.42,1197.49
2645,699,108,4,881.24,3025.84
2646,1978,191,1,156.76,4261.79
2647,1236,499,1,805.99,2751.5
2648,456,180,4,568.74,4117.07
2649,557,19,1,415.35,3311.83
2650,1923,332,2,749.46,762.31
2651,1371,297,3,738.35,3777.89
2652,201,397,1,925.81,1295.47
2653,388,493,5,22.54,4957.04
2654,1954,86,2,44.4,171.11
2655,1895,105,2,908.17,2192.31
2656,1593,73,3,434.79,3232.86
2657,1430,121,2,166.4,75.61
2658,974,392,2,603.4,4940.06
2659,660,488,1,27.44,1828.91
2660,108,316,4,187.87,931.01
2661,1099,364,1,965.68,3496.02
2662,1583,418,4,588.5,4706.41
2663,755,216,5,818.34,960.07
2664,813,85,1,129.37,3989.59
2665,174,356,2,770.6,3854.16
2666,469,450,5,805.13,3508.74
2667,1492,79,4,993.93,3417.79
2668,665,126,4,647.62,165.01
2669,900,152,5,542.5,4064.69
2670,509,292,1,863.59,16.68
2671,505,458,1,84,2864.13
2672,473,235,3,460.73,351.77
2673,352,460,1,739.2,780.17
2674,1475,384,1,76.76,3705.56
2675,285,227,4,290.9,4665.97
2676,1944,329,1,618.82,1069.41
2677,328,340,3,699.49,1298.14
2678,410,129,3,557.86,1525.92
2679,525,335,1,996.68,4322.17
2680,712,481,5,649.48,4516.01
2681,1778,430,3,683.21,4508.85
2682,1404,237,3,961.72,3120.52
2683,902,326,1,422.69,2931.41
2684,1819,230,1,394.63,3553.71
2685,791,53,1,111.52,3477.84
2686,1547,459,1,401.63,3817.75
2687,258,361,1,49.61,239.59
2688,869,402,5,15.1,3901.17
2689,1433,499,3,560.67,422.78
2690,1149,170,4,479,3147.67
2691,1876,342,3,227.86,1126.61
2692,193,375,4,636.4,88.4
2693,1940,224,1,409.78,731.68
2694,1542,451,5,501.42,2209.57
2695,1965,50,4,152.47,2695.13
2696,1581,1,3,18.49,1384.98
2697,1489,282,4,124.33,3147.06
2698,1805,112,1,796.86,4748.88
2699,1993,224,2,540.75,2099.38
2700,1916,55,5,899.72,625.21
2701,1793,89,1,126.83,1150.46
2702,1575,461,4,260.59,2357.63
2703,961,271,3,433.77,578.44
2704,1392,26,1,679.54,3919.79
2705,410,350,2,57.26,4584.16
2706,138,405,3,321.53,3933.21
2707,1914,441,5,127.73,3745.69
2708,708,328,5,588.47,76.59
2709,1942,401,3,311.87,3754.88
2710,1196,396,3,448.87,3721.49
2711,963,74,2,706,199.04
2712,39,26,4,370.64,3350.39
2713,1636,355,2,21.27,2541.99
2714,1311,349,5,12.4,558.63
2715,859,238,4,597.22,4993.31
2716,376,489,5,151.18,3100.81
2717,1415,474,3,906.38,332.7
2718,873,352,1,582.68,2380.62
2719,296,74,2,53.17,2905.82
2720,261,283,1,281.36,658.65
2721,283,267,1,244.55,4184
2722,1835,319,3,428.89,1310.07
2723,123,213,2,880.2,494.4
2724,1941,143,5,161.26,2795.89
2725,171,149,3,231.51,2501
2726,961,401,4,936.71,4137.28
2727,182,380,3,447.33,2733.3
2728,1383,10,2,891.98,3508.81
2729,41,67,4,503.61,53.1
2730,117,403,2,141.53,2053.45
2731,1605,431,4,428.96,3110.1
2732,1566,432,2,542.2,1138.38
2733,535,276,1,393.94,2007.52
2734,1849,129,1,862.79,2802.52
2735,250,126,1,893.35,1891.88
2736,232,367,1,25.76,4606.66
2737,393,71,3,967.52,4938.61
2738,1728,446,1,794.38,3852.47
2739,368,413,1,865.56,96.7
2740,1671,125,5,238.6,2187.49
2741,1277,33,1,232.83,2723.72
2742,330,253,1,437.61,2546.59
2743,872,57,2,416.45,4732.86
2744,265,124,4,806.6,1658.54
2745,1074,107,3,628.44,4927.86
2746,1553,376,4,382.31,2884.14
2747,1184,17,2,926.13,2860.58
2748,522,475,1,488.24,245.36
2749,711,297,3,221.45,2088.69
2750,1800,290,1,894.88,2741.51
2751,1646,126,4,120.01,39.91
2752,57,337,4,287.54,2372.43
2753,865,377,1,622.36,955.96
2754,85,78,3,936.09,2276.06
2755,1085,223,4,511.91,1920.1
2756,1110,40,5,625.97,1217.86
2757,486,213,2,370.03,3434.81
2758,226,429,4,129.06,1322.69
2759,399,193,4,989.33,358.15
2760,792,243,5,544.52,619.81
2761,533,116,2,827.07,1663.84
2762,591,110,4,677.73,4255.32
2763,1987,26,3,607.15,3783.97
2764,1096,444,2,534.08,4918.1
2765,416,468,2,744.68,4755.68
2766,598,148,5,11.96,864.85
2767,1341,353,1,403.11,427.71
2768,285,10,4,627.05,2999.79
2769,405,340,1,623.12,337.5
2770,226,225,2,435.98,4763.24
2771,810,87,5,439.85,3028.28
2772,765,11,2,617.45,1335.78
2773,1433,265,5,799.03,1013.08
2774,1701,465,3,49.14,4668.47
2775,471,435,3,981.53,2934.3
2776,781,202,4,37.84,361.96
2777,905,329,3,909.9,3061.63
2778,1595,227,2,939.99,2525.57
2779,1813,147,3,150.51,3903.74
2780,807,1,3,280.85,4331.64
2781,828,119,2,142.41,2175.38
2782,1214,491,3,254.21,1859.86
2783,1581,163,5,157.89,2392.32
2784,209,298,4,21.2,4928.53
2785,1220,336,2,219.91,4163.46
2786,1737,247,5,235.55,267.7
2787,1908,143,4,540.12,4056.15
2788,95,194,3,59.02,2718.87
2789,1339,70,4,902.86,3788.01
2790,1010,274,5,605.96,3326.54
2791,188,350,5,635.57,1270.97
2792,1824,126,4,306.07,955.37
2793,1225,410,2,924.12,288.44
2794,1398,56,3,392.2,607.43
2795,1708,175,4,246.18,1958.2
2796,914,1,4,741.8,3030.9
2797,461,165,4,107.41,3090.08
2798,532,137,2,368.56,3909.49
2799,1592,139,3,766.97,4882.73
2800,836,357,4,93.78,4794.66
2801,1860,104,5,175.4,4635.35
2802,1420,341,4,116.66,1948.95
2803,295,153,3,437.48,3763.26
2804,1161,385,4,351,65.24
2805,773,293,2,973.38,3961.76
2806,730,355,1,541.14,689.71
2807,108,266,4,91.85,121.53
2808,515,116,2,192.46,1724.74
2809,547,134,2,561.94,4450.05
2810,1798,130,5,913.37,4071.67
2811,1675,223,4,472.35,4717.26
2812,1737,456,5,658.12,3698.71
2813,826,183,5,794.83,10.34
2814,1267,470,1,892.33,4273.59
2815,1137,228,5,831.76,4021.77
2816,590,167,1,613.04,3047.33
2817,1855,66,1,396.49,4394.23
2818,1894,388,5,528.46,4138.19
2819,643,424,1,912.35,2869.53
2820,1117,410,3,771.04,3858.82
2821,1499,389,2,896.59,1374.78
2822,963,495,5,192.82,2828.68
2823,715,19,3,231.21,225.35
2824,121,134,3,367.94,2775.78
2825,1566,411,5,635.91,4318.06
2826,263,305,3,227.94,571.64
2827,1359,355,5,850.37,1435.97
2828,178,16,2,475.42,1730.68
2829,1685,239,1,340.8,1358.94
2830,1940,313,5,247.86,3132.29
2831,1484,212,3,327.57,1355.65
2832,1558,114,3,752.5,288.58
2833,1503,331,5,794.66,3817.42
2834,46,242,3,681.72,2683.51
2835,758,256,2,597.65,4058.58
2836,1011,90,5,128.85,3573.09
2837,1719,339,5,401.04,2699.46
2838,978,373,1,252.15,4537.17
2839,1278,485,4,196.51,4066.62
2840,1199,280,4,614.5,4586.86
2841,1961,61,4,308.63,4217.53
2842,1115,62,3,872.92,2899.28
2843,1381,392,5,24.41,3156.35
2844,1524,274,4,64.71,511.21
2845,1603,24,2,588.54,584.21
2846,1399,406,5,466.15,1838.21
2847,253,396,4,970.18,1683.79
2848,255,61,2,413.59,1565.71
2849,1241,175,4,161.5,1848.12
2850,1298,499,3,924.63,2365.84
2851,1599,103,3,797.46,2663.82
2852,1623,420,1,178.67,188.42
2853,1160,268,4,36.26,2246.4
2854,1626,225,2,745.94,4985.41
2855,1904,316,1,205.42,317.17
2856,1230,420,3,511.17,3101.96
2857,719,412,5,312.03,3329.33
2858,1365,123,5,281.81,963.5
2859,704,105,4,860.63,1232.59
2860,1957,34,4,551.31,2475.92
2861,767,185,4,163.65,2172.07
2862,610,435,2,957.63,4609.74
2863,5,28,3,959.24,3765.41
2864,415,47,2,380.37,2160.54
2865,859,257,4,913.2,274.29
2866,99,189,1,317.68,1648.44
2867,371,203,4,357.3,3534.69
2868,1675,28,3,827.82,3276.68
2869,1151,242,2,112.32,4827.84
2870,68,364,2,912.08,4733.96
2871,184,403,3,920.18,241.49
2872,1872,316,5,426.11,700.48
2873,1932,141,4,205.89,3395.42
2874,950,169,1,430.31,1096.11
2875,276,289,1,695.98,1699.57
2876,1581,265,1,750.39,711.25
2877,1139,167,4,573.4,4856.31
2878,1354,83,1,945.56,2430.73
2879,31,22,5,579.54,3829.88
2880,940,13,3,632.9,2156.19
2881,1861,256,5,297.45,3928.95
2882,192,159,3,455.6,945.5
2883,1003,124,5,745.68,2195.7
2884,1907,189,1,462.31,1267.04
2885,1535,407,1,17.4,1283.5
2886,1155,19,2,968.45,1696.21
2887,1595,385,5,145.5,1988.96
2888,834,131,3,218.8,855.24
2889,599,27,3,187.81,4662.34
2890,1562,208,4,984.95,27.13
2891,1289,453,5,775.82,4220.29
2892,799,167,1,527.21,2819.65
2893,1412,384,5,989.4,1192.44
2894,605,216,2,486.39,867.09
2895,289,74,3,672.09,936.03
2896,180,215,3,902.68,3005.74
2897,93,175,3,678.37,2689.47
2898,253,287,5,857.07,1901.88
2899,1437,464,1,506.13,3862.26
2900,474,32,5,562.45,3049.68
2901,1641,34,4,197.68,1313.44
2902,490,169,4,288.77,2746.84
2903,1887,210,2,79.27,1834.28
2904,339,301,2,689.65,2790.67
2905,363,475,1,343.05,1034.62
2906,627,458,1,887.98,4546.7
2907,1736,154,5,899.46,2410.38
2908,1034,46,5,982.77,4083.94
2909,1082,23,5,327.97,2391.58
2910,1820,184,5,718.25,2904.61
2911,459,239,5,638.45,2833.67
2912,1576,319,2,640.39,2451.53
2913,1900,455,1,703.59,1380.14
2914,1031,17,2,777.38,4845.2
2915,180,52,1,404.89,476.58
2916,1162,372,3,842.43,4764.6
2917,1833,222,4,203.26,485.45
2918,271,129,2,73.04,191.56
2919,1098,103,3,556.7,1865.52
2920,586,282,5,833.67,3518.65
2921,279,367,2,111.15,1644.21
2922,1231,98,2,295.39,3084.8
2923,1331,337,4,915.85,1663.18
2924,535,299,1,690.17,1319.37
2925,647,147,4,27.59,2930.82
2926,1737,288,1,184.52,4200.57
2927,1448,217,5,959.96,1267.62
2928,840,378,4,173.75,1211.39
2929,209,413,5,347.54,2319.44
2930,16,113,4,670.85,780.84
2931,1287,487,4,969.49,63.31
2932,1014,484,5,671.52,2011.49
2933,231,325,4,864.41,3536.4
2934,86,239,3,629.9,2130.19
2935,1533,30,3,930.95,2376.09
2936,461,407,5,361.22,4402.02
2937,119,430,2,783.47,4539.38
2938,337,216,4,852.67,2459.57
2939,1357,172,3,692.25,3222.52
2940,1062,255,4,437.74,2006.03
2941,387,98,5,221.17,2063.65
2942,1398,8,5,896.7,3899.86
2943,883,289,4,857.93,1716.89
2944,1344,353,4,853.51,4947.6
2945,264,343,2,669.65,1166.3
2946,1070,29,1,483.36,1325.93
2947,1004,104,1,287.84,2410.25
2948,1164,70,4,471.29,4606.12
2949,380,191,2,961.19,1719.76
2950,148,224,2,425.84,1510.58
2951,171,197,2,768.75,1486.52
2952,154,281,2,705.37,4120.09
2953,1000,248,5,483.95,2937.08
2954,378,275,2,551.37,2559.15
2955,1683,124,5,882.72,1893.87
2956,1887,461,3,180.63,4048.02
2957,505,362,2,905.77,1560.27
2958,118,372,2,374.75,2790.78
2959,1795,262,5,195.84,405.58
2960,813,72,3,711.08,4267.08
2961,790,330,5,650.56,4270.9
2962,584,347,5,401.39,2766.04
2963,593,479,1,296.11,1736.07
2964,102,133,3,717.98,1830.15
2965,114,136,1,862.64,3456.36
2966,98,14,3,958.91,2812.24
2967,178,72,4,141.41,4044.21
2968,1685,235,5,700.24,2445.71
2969,1998,72,1,266.21,1155.47
2970,65,143,1,761.6,396.91
2971,983,48,5,835.53,2015.14
2972,1277,41,2,416.43,4786.74
2973,108,62,4,321.64,796.56
2974,510,237,4,468.4,234.62
2975,1920,124,5,510.41,3842.53
2976,236,322,4,580.15,3328.6
2977,1021,226,5,257.74,3557.47
2978,1966,452,5,539.38,2446.78
2979,556,154,5,882.54,979.52
2980,1028,495,5,194.19,106.84
2981,485,265,1,523.4,3989.29
2982,1842,357,4,287.63,2273.81
2983,1517,443,3,929.22,2298.42
2984,711,298,3,91.91,2343.86
2985,1887,240,3,596.9,1164.96
2986,1683,84,2,920.18,3643.25
2987,1180,6,2,742.89,449.62
2988,944,129,3,57.8,4688.9
2989,1671,345,5,707.78,1724.2
2990,1188,58,5,745.23,2723.08
2991,91,65,2,934.17,2515.71
2992,1966,446,2,876.88,213.43
2993,643,125,2,68.51,1066.06
2994,1967,236,5,139.29,3900.15
2995,575,115,2,979.25,1719.95
2996,1595,17,3,105.57,265.21
2997,1899,108,1,701.73,895.61
2998,989,246,2,626.66,4961.76
2999,1782,279,1,464.35,4899.84
3000,439,277,1,909.35,3610.61
3001,519,215,5,348.11,2601.15
3002,1346,108,5,16.16,57.35
3003,511,54,5,972.84,4021.75
3004,50,122,3,42.98,4365.13
3005,375,90,4,783.84,375.96
3006,1375,233,3,966.26,4480.79
3007,45,314,5,533.29,3642.68
3008,1057,38,1,198.2,4570.31
3009,397,354,1,797.75,562.37
3010,227,79,5,96.48,518.72
3011,550,294,5,41.99,3667.61
3012,1301,465,2,626.28,4338.42
3013,922,288,2,787.41,3212.74
3014,1044,421,4,280.3,550.5
3015,1774,156,3,582.42,3044.79
3016,1845,327,1,463.66,1510
3017,593,31,2,256.31,3872.24
3018,1962,127,2,968.37,3632.21
3019,844,110,5,793.69,4627.52
3020,1209,170,1,342.47,3916.65
3021,1757,267,5,768.52,4005.87
3022,1427,450,4,874.01,11.89
3023,697,357,5,573.02,4368.27
3024,168,126,2,238.17,1986.09
3025,259,17,3,618.53,1615.44
3026,1051,355,3,41.99,2602.71
3027,1619,331,2,885.69,4082.4
3028,68,202,3,621.53,3101.12
3029,1625,393,4,825.13,1598.59
3030,977,367,1,546.98,4647.77
3031,123,299,2,602.97,3524.45
3032,892,93,4,139.61,4020.68
3033,1865,91,1,101.34,4182.49
3034,1150,471,1,928.53,4912.34
3035,116,484,3,780.33,476.72
3036,475,324,3,570.98,1145.21
3037,676,358,4,753.3,2357.6
3038,473,324,4,828.07,1772.68
3039,801,398,3,342.08,2158.59
3040,1716,342,3,781.44,306.14
3041,1816,462,1,891.55,922.98
3042,173,177,2,697.42,4902.88
3043,1337,285,1,120.02,3390.12
3044,1053,93,4,140.98,108.54
3045,557,117,4,530.58,1325.78
3046,799,494,1,460.65,1620.8
3047,1950,449,3,115.58,942.06
3048,539,386,3,27.16,3353.52
3049,705,7,3,788.21,3954.51
3050,1292,281,5,560.2,684.05
3051,1020,111,2,336.04,609.37
3052,1381,29,5,416.24,4939.59
3053,1395,276,5,139.76,4406.1
3054,1511,26,1,565.11,4166.16
3055,527,301,1,385.52,2052.13
3056,1897,67,1,769.9,2311.09
3057,263,328,3,625.31,4190.53
3058,102,318,5,254.77,1050.66
3059,1344,491,1,114.24,3932.39
3060,370,445,1,239.34,3035.57
3061,1600,318,5,234.72,2544.78
3062,1932,164,1,636.13,1420.44
3063,297,201,3,28.44,4339.59
3064,111,246,5,866.05,4541.62
3065,1378,56,3,494.94,987.46
3066,95,399,4,702.77,331.65
3067,1407,428,1,973,4660
3068,1086,298,4,343,2842.26
3069,1267,386,3,970.35,2071.02
3070,505,183,4,396.43,231.52
3071,1234,154,4,374.21,2505.07
3072,278,346,2,620.89,3056.52
3073,1166,342,3,687.3,4583.72
3074,684,328,5,32.48,4093.81
3075,626,319,2,821.9,4377.63
3076,1828,101,4,197.19,357.69
3077,383,191,5,701.1,4354.07
3078,323,187,3,50.51,4267.73
3079,930,395,4,424.14,2679.61
3080,95,217,3,833.16,432.63
3081,1048,46,2,786.24,4220.78
3082,680,435,3,493.12,121.79
3083,947,65,4,949.13,922.84
3084,1008,7,1,448.67,523.38
3085,1806,43,2,112.5,1449.77
3086,1940,173,3,920.8,4480.52
3087,1939,444,5,209.88,4053.68
3088,153,112,3,524.55,2360.07
3089,1537,301,1,678.13,4493.23
3090,1462,229,4,33.1,3019.62
3091,1716,414,4,42.6,4355.02
3092,1667,298,4,176.69,4242.65
3093,1967,262,2,183.98,4398.27
3094,1377,109,3,925.95,1302.81
3095,693,287,2,578.98,3623.26
3096,1642,254,2,682.38,2797.38
3097,1480,166,4,239.16,708.01
3098,1355,495,2,785.07,2034.43
3099,1069,57,4,873.39,2939.62
3100,1671,446,5,366.74,3409.2
3101,1347,198,2,438.63,1983.81
3102,1677,497,3,685.21,4611.22
3103,1218,331,1,876.46,4112.06
3104,1264,254,5,676.06,4075.43
3105,1262,302,3,288.67,4868.77
3106,1067,411,4,698.03,3731.22
3107,1671,402,3,674.1,2096.93
3108,1797,156,1,312.04,2386.39
3109,1635,228,2,223.14,2787.77
3110,1022,1,2,983.88,3198
3111,818,411,1,457.09,4785.86
